budget,original_language,popularity,runtime,status,vote_average,vote_count,release_year,profit_level,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,total_directed
7000000.0,en,25.511217,104.0,Released,6.8,881,1995,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.0
9000000.0,en,12.268143,119.0,Released,6.6,269,1976,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
7000000.0,en,30.214716,125.0,Released,6.3,524,1974,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
7000000.0,en,6.872784,96.0,Released,4.9,50,1988,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
3500000.0,en,23.413188,99.0,Released,6.8,1005,2005,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
1000000.0,en,1.830306,46.0,Released,7.5,10,2000,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7000000.0,en,14.741589,89.0,Released,4.4,216,2014,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
7000000.0,en,5.500324,92.0,Released,6.3,66,1996,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0
7000000.0,en,16.754452,107.0,Released,6.6,322,2005,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0
700000.0,en,29.761163,103.0,Released,7.2,691,2015,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
7000000.0,en,2.772178,97.0,Released,6.2,17,1999,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
7000000.0,en,19.301432,89.0,Released,6.0,306,2003,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0
12000000.0,en,0.000372,90.0,Released,4.0,3,1978,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.0
7000000.0,en,23.612409,105.0,Released,6.6,483,2009,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
7500000.0,en,6.557643,103.0,Released,6.5,100,2010,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
7000000.0,en,9.887662,103.0,Released,5.8,95,1989,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.0
7000000.0,en,8.079046,116.0,Released,7.0,139,2014,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
7000000.0,en,21.626288,101.0,Released,7.3,463,2009,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
7000000.0,en,14.672151,164.0,Released,7.0,201,1988,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
7000000.0,en,2.627232,96.0,Released,5.6,30,1999,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
7000000.0,en,12.150871,111.0,Released,6.5,110,2004,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0
6000000.0,en,2.128211,94.0,Released,6.8,84,2002,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0
7000000.0,en,2.881239,93.0,Released,3.8,18,2007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
7.0,en,4.857028,90.0,Released,5.7,63,1992,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.0
7000000.0,en,2.206097,113.0,Released,6.7,14,2001,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
7000000.0,hi,3.721858,192.0,Released,7.4,64,2004,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
7000000.0,en,5.091253,99.0,Released,6.4,76,2008,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
7000000.0,en,15.212569,91.0,Released,6.1,133,2010,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
7000000.0,en,0.838938,96.0,Released,6.4,6,1999,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7000000.0,en,7.051521,104.0,Released,6.1,56,2002,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
7000000.0,en,11.400229,90.0,Released,6.2,81,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
7000000.0,en,21.276864,112.0,Released,7.4,677,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
12000000.0,en,1.799504,100.0,Released,5.8,8,2013,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7000000.0,en,2.932784,102.0,Released,5.0,15,2009,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7000000.0,en,2.550045,100.0,Released,4.5,31,1983,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
7000000.0,en,5.517597,125.0,Released,6.7,46,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
8000000.0,en,3.829937,107.0,Released,6.2,16,1977,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
9500000.0,fr,8.893676,107.0,Released,7.1,420,1993,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
8000000.0,en,9.590373,98.0,Released,6.0,208,2010,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
7000000.0,en,7.155519,106.0,Released,5.7,20,2009,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
14000000.0,en,0.587276,95.0,Released,2.7,13,1998,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7000000.0,en,13.635828,106.0,Released,6.7,212,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7000000.0,en,10.416332,93.0,Released,5.8,212,2013,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
3500000.0,en,5.038953,103.0,Released,6.2,68,2002,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0
7000000.0,en,1.498245,96.0,Released,7.7,5,2002,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
7000000.0,en,8.184588,103.0,Released,7.1,164,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
7000000.0,en,2.26778,108.0,Released,5.9,29,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
7000000.0,ru,3.120016,170.0,Released,6.7,41,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
7000000.0,en,8.207425,108.0,Released,6.0,73,2010,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
25000000.0,en,2.356244,120.0,Released,6.3,8,2005,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6000000.0,en,34.917447,108.0,Released,7.2,837,1999,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
17500000.0,cn,0.542814,92.0,Released,5.8,5,2014,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
7000000.0,en,5.060656,84.0,Released,5.0,85,2011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12.0
7000000.0,ru,5.33861,76.0,Released,5.1,47,2012,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
20500000.0,en,1.874783,53.0,Released,6.5,4,2014,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6900000.0,en,14.574995,115.0,Released,7.0,251,1985,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.0
7000000.0,en,8.591387,97.0,Released,6.9,140,2008,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
6900000.0,en,26.181753,102.0,Released,7.4,583,1993,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
7000000.0,en,21.01755,104.0,Released,6.1,843,2007,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0
11000000.0,en,3.139294,96.0,Released,6.8,27,2016,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
7000000.0,en,6.665164,94.0,Released,5.8,110,2015,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
25000000.0,de,2.832628,125.0,Released,6.3,20,1999,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0
6800000.0,en,3.528643,108.0,Released,6.7,62,2005,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6800000.0,en,4.665309,101.0,Released,6.1,73,2003,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
6900000.0,en,25.613197,101.0,Released,5.6,555,2012,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0
6800000.0,fr,21.285206,130.0,Released,7.9,479,2010,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0
18500000.0,it,4.240495,125.0,Released,5.8,44,2003,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
31500000.0,en,3.810943,88.0,Released,5.1,24,2009,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
4000000.0,pt,23.604936,115.0,Released,7.8,504,2007,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
6500000.0,en,60.225219,99.0,Released,5.6,1517,2014,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
7.0,en,0.050456,82.0,Released,5.2,6,2009,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0
6500000.0,en,17.705671,112.0,Released,7.4,364,1991,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
6500000.0,en,6.847099,108.0,Released,6.8,116,1987,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
10000000.0,en,8.067702,107.0,Released,6.3,16,1981,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
6500000.0,en,11.208769,105.0,Released,6.8,157,1980,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,12.0
6500000.0,en,2.163683,108.0,Released,6.2,42,1993,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
6500000.0,en,11.142389,98.0,Released,7.0,196,1999,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
6500000.0,en,11.885221,88.0,Released,5.1,128,2006,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0
6500000.0,en,12.524953,131.0,Released,7.0,190,1971,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0
5250000.0,en,1.537859,91.0,Released,4.1,35,1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0
21000000.0,de,3.481517,140.0,Released,7.0,32,2001,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6500000.0,en,40.688426,100.0,Released,7.0,875,2011,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
6500000.0,en,24.0034,105.0,Released,7.0,559,2004,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
6500000.0,en,2.639106,100.0,Released,8.0,6,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6500000.0,en,16.574756,116.0,Released,6.5,305,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
6500000.0,en,5.483531,96.0,Released,6.8,45,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
22000000.0,en,1.068819,113.0,Released,7.0,6,2000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
6500000.0,en,8.432401,113.0,Released,7.1,119,2009,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
6500000.0,en,2.074295,102.0,Released,6.0,16,2010,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
5000000.0,en,11.357474,121.0,Released,7.5,200,2007,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
6400000.0,en,74.234793,108.0,Released,7.3,4128,1984,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.0
4800000.0,de,11.086001,121.0,Released,7.4,586,2003,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
10000000.0,en,13.409125,97.0,Released,7.2,152,2009,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
4000000.0,en,14.961629,91.0,Released,7.3,267,1985,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
6000000.0,en,16.139771,94.0,Released,6.8,392,1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0
6000000.0,en,67.608041,110.0,Released,7.2,1581,1978,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
6000000.0,en,49.802914,120.0,Released,7.5,1205,1986,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.0
6000000.0,en,16.20985,122.0,Released,6.8,397,2004,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
6000000.0,en,24.499996,110.0,Released,7.4,650,1969,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0
6000000.0,en,59.961523,139.0,Released,7.4,1183,1964,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
6000000.0,en,12.541983,124.0,Released,7.4,145,1980,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
6000000.0,en,23.431117,152.0,Released,7.0,389,1961,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.5
6000000.0,en,15.929648,98.0,Released,6.6,365,1980,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
6000000.0,en,3.029944,106.0,Released,6.5,10,2001,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
6000000.0,en,5.537646,106.0,Released,7.1,34,1999,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
6000000.0,en,64.025031,106.0,Released,8.1,3254,1995,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0
8000000.0,en,12.654051,89.0,Released,5.5,245,1989,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.0
5000000.0,en,35.108498,92.0,Released,5.9,858,2002,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
6000000.0,en,40.196514,109.0,Released,7.3,1000,2008,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0
6000000.0,en,7.60445,144.0,Released,6.2,37,1946,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
25000000.0,en,10.982255,90.0,Released,6.7,166,2000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
6000000.0,en,24.351305,99.0,Released,6.9,703,1981,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0
15000000.0,en,3.159574,121.0,Released,6.2,26,1988,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
6000000.0,en,12.601677,89.0,Released,4.4,91,2007,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12716953.0,cn,7.077505,113.0,Released,6.3,128,1997,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6000000.0,en,4.053017,91.0,Released,6.6,74,2003,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
6000000.0,en,6.379933,104.0,Released,5.9,123,1988,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0
6000000.0,en,15.639016,99.0,Released,6.5,354,1998,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4.0
6000000.0,en,3.89204,98.0,Released,5.4,32,1995,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0
6000000.0,en,26.286954,121.0,Released,7.4,558,2006,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
5000000.0,en,8.008844,96.0,Released,5.2,183,1989,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0
5000000.0,en,12.68514,100.0,Released,6.5,320,2012,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
6000000.0,en,0.041651,42.0,Released,8.0,3,2008,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6000000.0,en,8.483531,122.0,Released,6.6,91,2000,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
6000000.0,en,3.561198,101.0,Released,6.1,44,1999,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
6000000.0,en,14.988746,96.0,Released,6.4,379,2012,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
18500000.0,en,5.754416,84.0,Released,5.5,103,2012,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
6000000.0,en,6.497285,104.0,Released,6.9,113,2009,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6000000.0,en,19.411141,96.0,Released,6.8,372,2011,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
7000000.0,en,7.034618,94.0,Released,4.8,48,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6000000.0,en,26.218912,97.0,Released,7.1,817,1999,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
14000000.0,en,4.647547,97.0,Released,6.6,61,1998,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
6000000.0,en,9.371534,89.0,Released,5.4,77,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
5500000.0,en,15.015271,120.0,Released,6.4,300,2014,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
6000000.0,en,5.696491,95.0,Released,5.5,52,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6000000.0,en,4.25422,95.0,Released,7.4,80,2001,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0
6000000.0,en,5.411243,99.0,Released,6.9,29,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
20000000.0,en,1.273773,96.0,Released,6.2,9,2015,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3.0
6000000.0,en,6.27257,94.0,Released,6.6,111,2003,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
6000000.0,en,4.148253,95.0,Released,6.0,44,2001,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
21000000.0,en,1.369649,84.0,Released,5.7,19,2001,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
6244087.0,en,14.970654,145.0,Released,7.6,259,1969,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
6000000.0,en,7.161051,99.0,Released,6.2,94,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
6000000.0,en,12.434688,110.0,Released,6.6,74,1979,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
20000000.0,en,2.507912,97.0,Released,7.2,34,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
6000000.0,en,1.478505,107.0,Released,4.6,17,1991,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
6000000.0,en,0.215464,97.0,Released,4.7,12,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
18500000.0,fr,1.229667,104.0,Released,5.7,10,2003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
6000000.0,en,6.903186,99.0,Released,6.2,34,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
134005.0,en,2.260315,104.0,Released,5.3,22,2011,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
6000000.0,en,3.427061,97.0,Released,5.9,10,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
38000000.0,en,0.669169,107.0,Released,6.5,11,2001,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
7840000.0,en,6.077735,117.0,Released,6.3,30,1977,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
6000000.0,en,2.404626,85.0,Released,4.7,25,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1000000.0,en,0.475748,152.0,Released,8.0,10,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
6000000.0,en,15.048067,86.0,Released,6.8,206,2003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
8600000.0,en,1.734764,103.0,Released,5.4,29,1994,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
15000000.0,en,1.496454,87.0,Released,5.4,21,2009,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0
12000000.0,en,10.19041,95.0,Released,5.6,224,2012,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
6000000.0,en,12.099486,101.0,Released,6.3,14,2009,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
6000000.0,en,4.957014,90.0,Released,5.2,73,2011,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
78146652.0,en,2.135689,240.0,Released,7.6,38,2009,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
5952000.0,en,18.119265,87.0,Released,7.1,454,1983,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7.0
5300000.0,fr,13.034602,122.0,Released,7.0,266,2002,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
6000000.0,en,6.349218,86.0,Released,5.5,87,2014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
4000000.0,nl,5.013575,103.0,Released,6.8,66,2008,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
18500000.0,en,4.448353,90.0,Released,4.9,18,2012,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5800000.0,en,4.49029,133.0,Released,7.2,72,1964,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5.0
13000000.0,en,2.204138,91.0,Released,5.5,12,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
6000000.0,th,11.81832,108.0,Released,6.8,167,2005,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
14000000.0,en,0.356495,99.0,Released,10.0,1,1998,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3500159.0,en,22.054546,112.0,Released,6.2,578,2002,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
20000000.0,en,4.245123,141.0,Released,6.0,10,2002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
5800000.0,en,3.201886,95.0,Released,4.2,10,2006,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
42000000.0,en,0.114342,139.0,Released,4.7,11,2012,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5600000.0,es,22.341462,85.0,Released,6.4,489,2009,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0
20000000.0,en,0.305922,105.0,Released,3.9,6,2010,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0
5500000.0,en,28.500913,129.0,Released,7.9,622,1973,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
5500000.0,en,10.439971,123.0,Released,6.8,207,1981,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
5500000.0,en,3.784535,116.0,Released,6.4,71,2005,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
5500000.0,en,10.396305,105.0,Released,7.3,131,1996,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
6000000.0,en,33.296684,90.0,Released,5.9,1671,2013,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
5500000.0,en,19.127239,105.0,Released,7.4,278,1973,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0
7000000.0,en,14.072941,111.0,Released,7.1,426,2001,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
